   12490    19761130       271.00000       0.005520
   12490    19761231       279.12500       0.029982
   12490    19770131       275.25000      -0.013883
   12490    19770228       276.00000       0.011807
   12490    19770331       276.50000       0.001812
   12490    19770429       258.75000      -0.064195
   12490    19770531       245.50000      -0.041546
   12490    19770630       264.00000       0.075356
   12490    19770729       268.12500       0.015625
   12490    19770831       268.37500       0.010256
   12490    19770930       261.00000      -0.027480
   12490    19771031       257.25000      -0.014368
   12490    19771130       264.00000       0.035957
   12490    19771230       273.50000       0.035985
   12490    19780131       265.50000      -0.029250
   12490    19780228       251.25000      -0.042825
   12490    19780331       235.50000      -0.062687
   12490    19780428       266.00000       0.129512
   12490    19780531       258.25000      -0.018308
   12490    19780630       257.25000      -0.003872
   12490    19780731       281.00000       0.092323
   12490    19780831       291.87500       0.048950
   12490    19780929       277.00000      -0.050964
   12490    19781031       264.25000      -0.046029
   12490    19781130       269.50000       0.030766
   12490    19781229       298.50000       0.107607
   12490    19790131       308.75000       0.034338
   12490    19790228       300.00000      -0.017198
   12490    19790330       315.50000       0.051667
   12490    19790430       314.25000      -0.003962
   12490    19790531       304.00000      -0.021671
   12490    19790629        73.37500      -0.034539
   12490    19790731        69.75000      -0.049404
   12490    19790831        70.00000       0.015914
   12490    19790928        67.75000      -0.032143
   12490    19791031        62.37500      -0.079336
   12490    19791130        65.25000       0.059880
   12490    19791231        64.37500      -0.013410
   12490    19800131        68.62500       0.066019
   12490    19800229        63.50000      -0.062149
   12490    19800331        55.75000      -0.122047
   12490    19800430        54.87500      -0.015695
   12490    19800530        55.37500       0.024784
   12490    19800630        58.75000       0.060948
   12490    19800731        65.25000       0.110638
   12490    19800829        65.50000       0.017011
   12490    19800930        64.12500      -0.020992
   12490    19801031        66.62500       0.038986
   12490    19801128        68.12500       0.035422
   12490    19801231        67.87500      -0.003670
   12490    19810130        64.37500      -0.051565
   12490    19810227        64.25000       0.011417
   12490    19810331        62.37500      -0.029183
   12490    19810430        58.62500      -0.060120
   12490    19810529        58.75000       0.016802
   12490    19810630        57.87500      -0.014894
   12490    19810731        56.12500      -0.030238
   12490    19810831        55.12500      -0.002494
   12490    19810930        54.12500      -0.018141
   12490    19811030        51.50000      -0.048499
   12490    19811130        54.50000       0.074951
   12490    19811231        56.87500       0.043578
   12490    19820129        63.62500       0.118681
   12490    19820226        61.87500      -0.013988
   12490    19820331        59.75000      -0.034343
   12490    19820430        64.25000       0.075314
   12490    19820528        61.50000      -0.029416
   12490    19820630        60.62500      -0.014228
   12490    19820730        65.62500       0.082474
   12490    19820831        70.50000       0.087390
   12490    19820930        73.37500       0.040780
   12490    19821029        79.87500       0.088586
   12490    19821130        86.50000       0.093709
   12490    19821231        96.25000       0.112717
   12490    19830131        98.87500       0.027273
   12490    19830228        99.00000       0.009962
   12490    19830331       101.75000       0.027778
   12490    19830429       117.00000       0.149877
   12490    19830531       111.25000      -0.041026
   12490    19830630       120.25000       0.080899
   12490    19830729       120.37500       0.001040
   12490    19830831       119.50000       0.000623
   12490    19830930       126.87500       0.061715
   12490    19831031       126.75000      -0.000985
   12490    19831130       117.37500      -0.066469
   12490    19831230       122.00000       0.039404
   12490    19840131       114.12500      -0.064549
   12490    19840229       110.25000      -0.025630
   12490    19840330       114.00000       0.034014
   12490    19840430       113.75000      -0.002193
   12490    19840531       107.75000      -0.044396
   12490    19840629       105.75000      -0.018561
   12490    19840731       110.75000       0.047281
   12490    19840831       123.75000       0.127314
   12490    19840928       124.25000       0.004040
   12490    19841031       124.62500       0.011871
   12490    19841130       121.75000      -0.023069
   12490    19841231       123.12500       0.011294
   12490    19850131       136.37500       0.107614
   12490    19850228       134.00000      -0.009349
   12490    19850329       127.00000      -0.052239
   12490    19850430       126.50000      -0.003937
   12490    19850531       128.62500       0.025494
   12490    19850628       123.75000      -0.037901
   12490    19850731       131.37500       0.061616
   12490    19850830       126.62500      -0.027783
   12490    19850930       123.87500      -0.021718
   12490    19851031       129.87500       0.048436
   12490    19851129       139.75000       0.084504
   12490    19851231       155.50000       0.112701
   12490    19860131       151.50000      -0.025723
   12490    19860228       150.87500       0.003135
   12490    19860331       151.50000       0.004143
   12490    19860430       156.25000       0.031353
   12490    19860530       152.37500      -0.017760
   12490    19860630       146.50000      -0.038556
   12490    19860731       132.50000      -0.095563
   12490    19860829       138.75000       0.055472
   12490    19860930       134.50000      -0.030631
   12490    19861031       123.62500      -0.080855
   12490    19861128       127.12500       0.037209
   12490    19861231       120.00000      -0.056047
   12490    19870130       128.75000       0.072917
   12490    19870227       139.50000       0.092039
   12490    19870331       150.12500       0.076165
   12490    19870430       160.12500       0.066611
   12490    19870529       160.00000       0.006089
   12490    19870630       162.50000       0.015625
   12490    19870731       161.00000      -0.009231
   12490    19870831       168.37500       0.052640
   12490    19870930       150.75000      -0.104677
   12490    19871030       122.50000      -0.187396
